dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.916585,7.730726,5.660000,1.000000,0.000000,0.000000,0.515956
0.020000,3.934030,7.740507,5.680000,1.000000,0.000000,0.000000,0.506074
0.020000,3.951571,7.750115,5.700000,1.000000,0.000000,0.000000,0.496154
0.020000,3.969206,7.759548,5.720000,1.000000,0.000000,0.000000,0.486199
0.020000,3.986935,7.768805,5.740000,1.000000,0.000000,0.000000,0.476214
0.020000,4.004755,7.777885,5.760000,1.000000,0.000000,0.000000,0.466203
0.020000,4.022665,7.786785,5.780000,1.000000,0.000000,0.000000,0.456170
0.020000,4.040664,7.795505,5.800000,1.000000,0.000000,0.000000,0.446119
0.020000,4.058750,7.804043,5.820000,1.000000,0.000000,0.000000,0.436054
0.020000,4.076921,7.812399,5.840000,1.000000,0.000000,0.000000,0.425980
0.020000,4.095175,7.820571,5.860000,1.000000,0.000000,0.000000,0.415901
0.020000,4.113510,7.828559,5.880000,1.000000,0.000000,0.000000,0.405820
0.020000,4.131925,7.836362,5.900000,1.000000,0.000000,0.000000,0.395743
0.020000,4.150418,7.843979,5.920000,1.000000,0.000000,0.000000,0.385673
0.020000,4.168986,7.851409,5.940000,1.000000,0.000000,0.000000,0.375614
0.020000,4.187629,7.858653,5.960000,1.000000,0.000000,0.000000,0.365571
0.020000,4.206343,7.865708,5.980000,1.000000,0.000000,0.000000,0.355547
0.020000,4.225126,7.872577,6.000000,1.000000,0.000000,0.000000,0.345546
0.020000,4.243978,7.879257,6.020000,1.000000,0.000000,0.000000,0.335572
0.020000,4.262894,7.885749,6.040000,1.000000,0.000000,0.000000,0.325630
0.020000,4.281875,7.892053,6.060000,1.000000,0.000000,0.000000,0.315721
0.020000,4.300917,7.898169,6.080000,1.000000,0.000000,0.000000,0.305851
0.020000,4.320018,7.904097,6.100000,1.000000,0.000000,0.000000,0.296023
0.020000,4.339176,7.909838,6.120000,1.000000,0.000000,0.000000,0.286240
0.020000,4.358390,7.915391,6.140000,1.000000,0.000000,0.000000,0.276504
0.020000,4.377656,7.920758,6.160000,1.000000,0.000000,0.000000,0.266821
0.020000,4.396973,7.925938,6.180000,1.000000,0.000000,0.000000,0.257191
0.020000,4.416340,7.930933,6.200000,1.000000,0.000000,0.000000,0.247619
0.020000,4.435753,7.935742,6.220000,1.000000,0.000000,0.000000,0.238107
0.020000,4.455210,7.940368,6.240000,1.000000,0.000000,0.000000,0.228658
0.020000,4.474711,7.944809,6.260000,1.000000,0.000000,0.000000,0.219273
